,alpha,d_1,s_1,d_2,s_2,pi_1,pi_2,type,nonneg
0,1,0.03106823232443146,0.06852314347120461,0.03106823232443122,0.06852314347120407,0.005660656249858197,0.00566065624985815,single,True
1,0.9999,0.031080566564294077,0.06854496339889787,0.031063023205572905,0.06851179915867338,0.005663943783885329,0.005658778032684256,single,True
2,0.9998,0.0310929045726463,0.0685667876153268,0.031057812935701055,0.06850045237032663,0.005667232798386471,0.0056568997164716806,single,True
3,0.9997,0.03110524635057032,0.0685886161212681,0.031052601514587275,0.0684891031056363,0.005670523293914147,0.0056550213013384695,single,True
4,0.9996,0.03111759189914815,0.06861044891749746,0.031047388942003148,0.06847775136407508,0.005673815271021024,0.005653142787402827,single,True
5,0.9995,0.031129941219461995,0.06863228600479049,0.031042175217721492,0.06846639714511843,0.0056771087302597435,0.005651264174783061,single,True
6,0.9994000000000001,0.03114229431259345,0.06865412738392092,0.031036960341515818,0.06845504044824294,0.005680403672183027,0.005649385463597735,single,True
7,0.9993000000000001,0.031154651179624453,0.06867597305566298,0.031031744313160563,0.06844368127292683,0.005683700097343652,0.005647506653965467,single,True
8,0.9992000000000001,0.031167011821640216,0.06869782302079723,0.03102652713242305,0.06843231961863365,0.0056869980062958046,0.0056456277460044495,single,True
9,0.9991000000000001,0.03117937623972086,0.06871967728009286,0.031021308799081194,0.06842095548484999,0.0056902973995919485,0.005643748739833898,single,True
10,0.9990000000000001,0.031191744434953723,0.06874153583433404,0.031016089312900973,0.06840958887103568,0.005693598277786935,0.0056418696355719,single,True
11,0.9989000000000001,0.031204116408418768,0.06876339868428917,0.031010868673660055,0.06839821977667758,0.0056969006414335985,0.005639990433337943,single,True
12,0.9988000000000001,0.031216492161200655,0.06878526583073558,0.031005646881130007,0.06838684820124466,0.00570020449108637,0.005638111133250866,single,True
13,0.9987000000000001,0.03122887169438326,0.06880713727444858,0.03100042393508423,0.06837547414421535,0.0057035098272991604,0.005636231735429771,single,True
14,0.9986000000000002,0.03124125500905345,0.06882901301620975,0.030995199835287462,0.0683640976050483,0.005706816650627691,0.005634352239993336,single,True
15,0.9985000000000002,0.03125364210629362,0.06885089305679001,0.030989974581520953,0.06835271858323391,0.0057101249616251844,0.005632472647061217,single,True
16,0.9984000000000002,0.03126603298719016,0.06887277739696947,0.030984748173551013,0.0683413370782358,0.005713434760847361,0.005630592956752424,single,True
17,0.9983000000000002,0.031278427652826866,0.06889466603752102,0.030979520611152726,0.0683299530895299,0.005716746048848989,0.005628713169186629,single,True
18,0.9982000000000002,0.03129082610428637,0.06891655897921581,0.030974291894100024,0.0683185666165971,0.005720058826184728,0.005626833284483776,single,True
19,0.9981000000000002,0.03130322834265896,0.0689384562228381,0.03096906202216233,0.06830717765890233,0.005723373093410682,0.005624953302762775,single,True
20,0.9980000000000002,0.03131563436903016,0.06896035776916608,0.03096383099511213,0.06829578621591939,0.00572668885108241,0.005623073224143205,single,True
21,0.9979000000000002,0.03132804418448128,0.06898226361896469,0.030958598812724752,0.06828439228712849,0.0057300060997551375,0.00562119304874577,single,True
22,0.9978000000000002,0.031340457790103984,0.06900417377302254,0.03095336547476445,0.06827299587198815,0.005733324839986124,0.005619312776689358,single,True
23,0.9977000000000003,0.03135287518698548,0.06902608823211547,0.030948130981014548,0.0682615969699914,0.005736645072329835,0.0056174324080939565,single,True
24,0.9976000000000003,0.03136529637620479,0.06904800699700674,0.030942895331237064,0.06825019558059241,0.005739966797344278,0.0056155519430807835,single,True
25,0.9975000000000003,0.031377721358856976,0.06906993006848645,0.03093765852521088,0.0682387917032788,0.005743290015584797,0.00561367138176881,single,True
26,0.9974000000000003,0.03139015013602896,0.06909185744733344,0.03093242056270164,0.06822738533750695,0.005746614727609515,0.0056117907242781515,single,True
27,0.9973000000000003,0.031402582708806456,0.06911378913431836,0.03092718144348438,0.06821597648275775,0.005749940933974735,0.005609909970729613,single,True
28,0.9972000000000003,0.03141501907827554,0.06913572513021542,0.03092194116733334,0.06820456513850863,0.005753268635237233,0.005608029121243847,single,True
